9000 99875
300 6424 46370
300 7220 88810
300 7660 62530
300 7856 74460
300 8186 45310
300 8399 58340
300 8557 98770
300 8652 41050
301 302 24410
301 359 66310
301 836 25190
301 852 14750
301 897 6400
301 2227 12600
301 2719 34830
301 3012 72330
301 3096 33800
301 3118 2540
301 4044 45160
301 4254 4260
301 4467 87210
301 4702 24470
301 5141 10830
301 5303 39070
301 5612 41180
301 5626 36500
301 5833 38410
301 6567 280
301 7072 35190
301 7511 69790
301 7796 81330
301 8286 46490
301 8408 2390
301 8989 27420
302 303 97160
302 465 37730
302 596 44940
302 984 34570
302 1144 54020
302 2404 10970
302 2567 85310
302 2813 33690
302 2839 62270
302 2868 37440
302 3144 28100
302 3200 81680
302 3201 86650
302 3329 2290
302 3932 81880
302 4096 31010
302 4270 1590
302 4301 65310
302 4481 52410
302 4639 15050
302 4921 55710
302 5104 95940
302 5596 8300
302 5923 76690
302 6624 5010
302 7637 92550
302 7659 91740
302 7886 77150
302 8334 79240
302 8726 78950
302 8787 72880
302 8932 47230
303 304 9000
303 1155 99340
303 1228 39400
303 1747 34550
303 2135 43860
303 2417 98830
303 2779 99190
303 2991 36060
303 3481 98990
303 3702 39460
303 3853 90850
303 3892 24590
303 4535 97990
303 5175 84770
303 5223 75980
303 5252 60210
303 5705 99710
303 6171 8650
303 6315 23710
303 7432 49750
303 7685 66170
303 7909 80740
303 7926 1330
304 305 11900
304 529 39330
304 1094 25300
304 1273 37070
304 2114 92470
304 2258 3940
304 2323 47800
304 2875 70370
304 3225 54070
304 3296 24180
304 3373 68430
304 4683 39260
304 4923 310
304 5355 27590
304 5588 4600
304 5612 16610
304 5980 20420
304 6992 65560
304 7163 21920
304 7594 23360
304 8029 84430
304 8531 54310
305 306 89160
305 779 18260
305 1072 42490
305 1261 65850
305 1263 70720
305 2185 71530
305 2761 32870
305 3314 49620
305 3507 94490
305 4100 12760
305 4201 99770
305 4287 14930
305 4292 70710
305 4310 23130
305 4473 57880
305 4522 89480
305 5066 4920
305 6247 70710
305 6322 730
305 6712 9410
305 7071 86440
305 7090 96250
305 7425 53900
305 7507 18490
305 7533 72850
305 7551 26610
306 307 37020
306 367 54520
306 631 36070
306 1491 34320
306 1838 78290
306 2128 79680
306 3043 82570
306 3710 26350
306 4158 40950
306 4304 89530
306 4316 28870
306 4535 17280
306 4901 68410
306 5419 59560
306 6972 7860
306 7656 50460
306 7786 17870
306 8153 17990
306 8463 83920
307 308 51590
307 629 37910
307 707 14330
307 929 92350
307 1390 90390
307 1533 77910
307 1801 39790
307 2144 21100
307 2160 55080
307 2225 62190
307 2660 32500
307 2734 85350
307 2755 57570
307 2803 88150
307 3237 74860
307 3296 20370
307 3405 23740
307 3470 85000
307 4060 18180
307 5526 12510
307 5582 43830
307 5729 55950
307 6288 24880
307 6487 59210
307 6631 76120
307 6949 39490
307 6984 28060
307 7079 84480
307 7548 23010
307 7732 69270
307 7828 94710
307 8040 85520
307 8407 63560
307 8984 27920
308 309 87600
308 1019 11230
308 1062 14590
308 1157 5670
308 1273 66280
308 1820 1950
308 2045 67390
308 2217 91670
308 3685 23340
308 3816 60920
308 4602 36610
308 5242 32490
308 5770 88300
308 6019 77550
308 6745 13670
308 7715 98410
308 8060 42220
308 8378 36160
308 8514 24790
308 8669 36440
308 8781 86190
309 310 59270
309 426 37990
309 552 9810
309 1098 26260
309 1633 63200
309 1797 85270
309 1989 82060
309 2546 19540
309 2938 93350
309 3124 58290
309 3326 49620
309 3547 16710
309 3616 69700
309 3742 13130
309 4116 82380
309 4152 51430
309 4593 90000
309 4950 14260
309 5467 7740
309 5707 80790
309 6820 61910
309 8566 73980
309 8939 71100
310 311 19870
310 860 96600
310 922 71150
310 938 19140
310 1271 54910
310 1315 57020
310 1795 91800
310 1802 2220
310 1822 34720
310 1992 99380
310 2176 73260
310 2346 61360
310 2395 38770
310 2512 39240
310 2809 81360
310 2820 66360
310 3100 51710
310 3103 28260
310 3199 56770
310 3572 17880
310 3683 99640
310 3972 7130
310 4280 20000
310 4565 50400
310 4862 9870
310 4974 14370
310 5475 7650
310 6370 55170
310 6745 4670
310 7117 1570
310 7554 47650
310 7808 47890
310 8223 22440
310 8400 7770
310 8660 40090
311 312 41580
311 1006 40040
311 1361 52000
311 1468 54920
311 2442 38380
311 2759 97320
311 2813 37350
311 3346 86890
311 3770 4620
311 4382 22170
311 4931 20490
311 5580 77370
311 6914 47500
311 7323 69320
311 8312 12150
312 313 4580
312 1040 12720
312 1271 71500
312 1520 43260
312 1557 22770
312 1609 14730
312 2570 19050
312 2881 24200
312 2992 11630
312 3167 78460
312 3525 62660
312 4001 69520
312 4496 15720
312 4662 46130
312 4765 21940
312 5113 27690
312 5126 25010
312 5400 90930
312 5425 87180
312 5439 23250
312 5716 1340
312 7497 7520
312 7525 26780
312 7865 65790
312 8227 28610
312 8620 58500
312 8885 50980
313 314 34280
313 353 63260
313 562 73150
313 1362 40090
313 1379 36860
313 1547 57880
313 1601 84550
313 1855 49700
313 2173 93220
313 2285 20500
313 2545 47460
313 2836 84530
313 2990 39680
313 4231 51640
313 4233 75410
313 4906 19120
313 4959 18870
313 5011 65830
313 5751 84320
313 6159 5100
313 7320 19390
313 7605 76120
313 7674 51930
313 7701 47610
313 8542 21690
313 8965 47700
314 315 22330
314 1382 3430
314 2029 42020
314 2191 22190
314 2226 57570
314 4163 91280
314 4543 7380
314 4635 29040
314 5318 27850
314 5895 43640
314 6036 91090
314 7061 79900
314 7657 97180
314 8818 63770
314 8820 71140
315 316 96600
315 445 44860
315 2234 1680
315 2978 37410
315 3699 17720
315 4172 58080
315 4262 83300
315 4391 84880
315 4421 88870
315 6508 96440
315 6681 77500
315 6775 18190
315 6835 24760
315 7135 7130
315 7653 56310
315 7984 59280
315 7996 46000
315 8356 96260
315 8528 69800
315 8791 88320
315 8956 76270
316 317 14290
316 452 96870
316 745 21760
316 925 94070
316 1082 7070
316 1245 58260
316 1260 1820
316 1975 55710
316 2656 73110
316 3904 88250
316 4453 44290
316 5470 37390
316 5671 19180
316 6264 40140
316 6433 24890
316 6503 69070
316 6815 38210
316 7353 37350
316 7728 28790
316 7921 12880
316 7929 93050
317 318 6550
317 592 97620
317 780 5000
317 1227 99020
317 1279 40300
317 1362 93990
317 1521 47730
317 2136 67170
317 2455 84080
317 2746 63630
317 3306 76280
317 3348 70000
317 3477 12750
317 3988 65780
317 4252 5210
317 4427 56210
317 4502 51600
317 5182 35910
317 5443 56250
317 5661 72820
317 6450 78300
317 8005 61770
317 8100 47420
317 8632 45570
317 8959 6810
318 319 27820
318 495 79410
318 848 45580
318 2228 9230
318 2283 50080
318 2553 51800
318 2637 77310
318 2724 72230
318 2743 53720
318 2825 42670
318 3220 39110
318 3414 55850
318 3804 48770
318 3928 30920
318 4553 7720
318 4799 33490
318 5364 95910
318 5894 36250
318 6276 75370
318 6635 86380
318 7515 75930
318 7755 33930
318 8760 29500
319 320 72460
319 613 54370
319 1641 28600
319 1678 29110
319 1924 86710
319 2133 57030
319 2645 4570
319 2951 71780
319 3375 94520
319 3596 85130
319 4257 79580
319 4265 94760
319 4281 73030
319 5035 24650
319 6149 650
319 6494 86750
319 6586 13760
319 7790 64550
319 8009 52800
319 8029 67480
319 8349 83990
319 8771 28830
320 321 8380
320 601 80390
320 1146 59240
320 1532 5490
320 1728 61050
320 2375 63350
320 2653 89850
320 2671 16540
320 3014 40860
320 3492 7320
320 3874 53250
320 4119 14000
320 4247 65690
320 4516 16700
320 4856 17160
320 4979 35430
320 5456 46820
320 5529 63580
320 5927 12310
320 6015 17920
320 6583 72260
320 7193 16710
320 7816 87990
320 7879 54270
321 322 73760
321 456 57040
321 1292 82160
321 1387 82400
321 2060 93640
321 2680 75010
321 3155 50760
321 3730 1220
321 4212 6690
321 4996 3540
321 5316 55070
321 6160 46600
321 6492 34630
321 6618 980
321 6993 12270
321 8266 5750
321 8310 23560
321 8326 33200
321 8328 49380
321 8476 84590
321 8928 78320
322 323 43330
322 566 57860
322 761 30660
322 1534 80590
322 1604 27600
322 2183 11970
322 2520 96190
322 2864 86730
322 2971 1750
322 3270 93800
322 3498 75100
322 3803 35940
322 4013 59850
322 4118 19860
322 4275 19690
322 4333 38880
322 4490 71080
322 5221 14870
322 5363 16030
322 5581 17060
322 5823 33850
322 5904 16050
322 6415 76190
322 6569 46800
322 6670 84440
322 7562 13370
322 7600 1960
322 7677 71450
322 7753 70390
322 7998 31140
322 8085 51710
322 8191 84500
322 8546 30270
322 8916 94230
323 324 47740
323 682 82380
323 895 68230
323 1307 93830
323 2154 80810
323 2246 27090
323 3210 76000
323 3251 26710
323 3284 82340
323 3456 20520
323 3915 18240
323 4118 67320
323 5299 37730
323 5434 31460
323 6210 79020
323 6404 25670
323 7687 39330
323 7790 65220
323 7907 31100
323 8818 22100
324 325 30590
324 420 39130
324 496 66000
324 1492 9810
324 1531 60100
324 1657 75060
324 2192 24160
324 2696 15900
324 2705 1990
324 2919 70320
324 3039 5800
324 3054 26890
324 3103 2450
324 3441 76720
324 3450 10310
324 3970 24620
324 4035 4610
324 5063 76880
324 6621 16510
324 6695 21350
324 6747 60010
324 6787 50330
324 7426 7720
324 7639 28730
324 7690 13510
324 7889 99050
324 7955 91490
324 8379 77760
325 326 98090
325 500 94480
325 653 27020
325 832 89180
325 926 57540
325 1034 41830
325 2025 52870
325 2364 8930
325 2510 18810
325 3003 35630
325 3364 37820
325 3455 65260
325 3628 71620
325 3685 78660
325 4019 59760
325 4121 73310
325 4197 49950
325 4235 46880
325 4362 3090
325 4396 52000
325 4423 28160
325 4853 52780
325 5176 99020
325 5250 46280
325 5253 24220
325 5268 65290
325 5517 4580
325 6108 63000
325 7128 42730
325 7723 92910
325 8183 20520
325 8290 50890
326 327 32360
326 367 42520
326 1149 86600
326 2771 71500
326 2825 88750
326 2914 52630
326 2925 73560
326 2929 70350
326 3032 830
326 3391 84540
326 3446 27660
326 3592 66330
326 3711 62880
326 3773 16780
326 4005 21370
326 4673 10440
326 4715 57010
326 4787 28330
326 5012 83090
326 5199 79270
326 5246 89060
326 5421 19990
326 7125 17880
326 7886 32150
326 7946 5700
326 8218 67920
327 328 78130
327 440 14840
327 712 47130
327 745 47420
327 1659 71500
327 1888 30750
327 2280 76450
327 2715 29040
327 3093 2650
327 3245 68340
327 4028 81790
327 4256 64700
327 4268 38420
327 4315 19640
327 5419 58260
327 5558 8270
327 5816 79970
327 5832 77070
327 6227 59710
327 6546 7590
327 6581 81060
327 8537 25180
328 329 35650
328 645 67940
328 1371 35610
328 1569 26120
328 1922 23630
328 3024 69280
328 3140 2710
328 3651 88380
328 3697 48600
328 4009 16100
328 4527 26410
328 4781 19840
328 4856 95930
328 5870 48820
328 6259 9800
328 6267 16000
328 6337 44040
328 7065 22680
328 7232 8380
328 7504 43590
328 8540 74660
329 330 43900
329 607 41610
329 982 11280
329 989 78950
329 1061 16880
329 1399 26450
329 1616 69930
329 3665 87290
329 4421 54030
329 4595 37190
329 4610 45370
329 4886 43680
329 5156 30550
329 5453 76540
329 5492 91770
329 5510 1290
329 5578 6930
329 6708 85370
329 7251 65850
329 7364 4150
329 8236 23060
329 8959 97350
330 331 6490
330 902 96000
330 1575 69930
330 1621 62230
330 2263 96450
330 2832 88380
330 3540 13220
330 3645 70300
330 3976 62910
330 4537 99500
330 5293 57170
330 5349 20770
330 5433 94820
330 5847 36380
330 6022 82620
330 6093 90620
330 6257 1360
330 6418 79810
330 7209 95990
331 332 29560
331 386 14630
331 395 63690
331 830 520
331 1112 92410
331 1325 6060
331 1333 8190
331 1419 84480
331 1987 16620
331 2032 16470
331 2324 65110
331 3862 78270
331 5131 33230
331 5630 65020
331 6221 31400
331 6342 33860
331 6599 26970
331 6699 74480
331 7139 9750
331 7522 63490
331 8002 72940
331 8928 28450
332 333 79460
332 1697 12170
332 1855 89010
332 2020 39660
332 3404 59630
332 3713 36160
332 4077 88400
332 4739 91800
332 4781 27230
332 5136 88660
332 5621 19080
332 5713 34850
332 6629 14650
332 7245 95640
332 7552 60720
332 7677 79170
332 8422 5480
332 8777 21620
332 8866 6080
333 334 19670
333 612 50560
333 1114 90360
333 1638 24150
333 1671 25360
333 1962 19290
333 2100 45750
333 2603 24860
333 2639 46100
333 2668 87780
333 2796 98440
333 3116 57490
333 3170 54360
333 3416 68920
333 3417 31290
333 3736 23750
333 4062 5760
333 4497 32090
333 7143 55700
334 335 62190
334 732 53240
334 964 53270
334 1169 36840
334 1238 87530
334 1972 30490
334 2079 1080
334 2393 53370
334 2661 92990
334 2825 26920
334 3466 9140
334 5209 66470
334 5334 84880
334 5604 73550
334 5618 32630
334 6246 52840
334 6265 79830
334 7410 18460
334 8161 98970
334 8210 9280
334 8238 25040
334 8482 28810
334 8511 32600
334 8680 35930
335 336 47000
335 595 31490
335 1442 37360
335 2051 74320
335 2432 31830
335 2640 63540
335 2648 16690
335 2654 38870
335 3335 90420
335 4408 91340
335 4725 45510
335 4922 73840
335 5378 65280
335 5427 19850
335 5737 96670
335 6346 34770
335 6360 36810
335 6600 50580
335 6964 55420
335 6993 39890
335 7647 20440
335 8147 40540
335 8452 32290
335 8672 16690
336 337 72650
336 1364 52750
336 1584 14520
336 1682 85160
336 1746 49460
336 1955 23240
336 1985 61710
336 2758 33910
336 3043 85940
336 3871 13240
336 4624 56000
336 4673 47490
336 4903 14380
336 5074 29580
336 5388 25740
336 6132 78100
336 6593 43300
336 6747 6960
336 7590 71130
336 8410 78110
336 8628 52400
337 338 28270
337 423 56810
337 1590 12140
337 1922 23590
337 2133 98690
337 3354 69930
337 3460 58010
337 3672 80010
337 3991 54810
337 4007 18380
337 4030 47620
337 4050 63700
337 4174 17760
337 4264 26700
337 4286 26460
337 4500 56310
337 5234 47200
337 5416 31360
337 5723 53780
337 6981 67250
337 7368 3170
337 8050 2100
337 8121 20090
337 8765 17040
338 339 62970
338 435 69390
338 565 64610
338 597 76190
338 798 35410
338 882 56300
338 1293 67750
338 1346 17860
338 1784 23500
338 1873 67050
338 2060 98970
338 3650 1250
338 3709 65640
338 3807 72800
338 4003 19290
338 4175 60860
338 4421 11330
338 5011 1580
338 5028 62430
338 5534 32920
338 5571 72300
338 5606 53270
338 5809 51410
338 6462 17830
338 7408 72640
338 7487 10070
338 7650 93660
338 7717 41730
338 7803 53840
338 8281 35130
339 340 68500
339 442 14300
339 1821 16490
339 2519 4950
339 2526 40570
339 3230 50630
339 3632 56210
339 4080 73330
339 4161 12100
339 4190 13890
339 5168 1750
339 5248 50800
339 5832 57100
339 5938 66740
339 6579 520
339 7919 75450
339 8800 52080
339 8859 86450
339 8874 7960
340 341 60010
340 998 2770
340 2170 11350
340 2185 86830
340 2360 6980
340 3212 760
340 3340 10110
340 3461 13900
340 3475 55710
340 3730 25530
340 3905 57150
340 4023 23710
340 4685 7750
340 4793 4120
340 6527 43480
340 6724 67360
340 6741 3470
340 6842 13330
340 6918 79310
340 7646 15490
340 7725 1600
340 7767 53520
340 7920 95210
340 8005 53960
340 8145 3260
340 8485 1560
340 8980 59900
341 342 35450
341 820 91730
341 1330 51340
341 1511 73280
341 1571 12890
341 1761 63410
341 1812 15920
341 2399 24250
341 2643 96760
341 2914 57510
341 3095 14270
341 3510 64960
341 3593 54390
341 3729 10970
341 3746 4370
341 3768 20180
341 4044 6970
341 4063 99450
341 4083 20710
341 4109 81800
341 4286 7330
341 4415 60180
341 5437 23150
341 5653 17210
341 5659 81150
342 343 49060
342 881 91850
342 1004 50880
342 1440 69800
342 2070 61300
342 2150 24120
342 2572 7390
342 2776 20310
342 3127 1520
342 3246 52180
342 3426 19680
342 3777 24230
342 3851 48200
342 4297 25380
342 4518 83370
342 4828 2950
342 5017 46450
342 5369 48780
342 5553 82060
342 5640 97170
342 6013 310
342 6802 96410
342 7051 26770
342 7387 53980
342 7589 67290
342 8058 67000
342 8865 98690
342 8892 92780
343 344 42390
343 546 70710
343 1378 35260
343 1664 52950
343 1754 1420
343 3245 11650
343 3657 7850
343 3876 18790
343 3988 49820
343 4773 31690
343 5386 63750
343 5714 10090
343 5786 61890
343 6306 91640
343 7403 38520
343 7810 68710
343 8026 59410
343 8142 18560
343 8753 49150
343 8958 1390
344 345 68280
344 410 78240
344 629 10440
344 821 66340
344 1702 69850
344 2200 91430
344 2784 33290
344 2795 43830
344 3223 79110
344 3281 71810
344 3304 93630
344 3593 99140
344 3680 8000
344 3778 25380
344 4438 64790
344 5227 24400
344 5320 51620
344 5321 32500
344 5342 81780
344 5554 14370
344 5768 54370
344 6032 2710
344 6498 85760
344 6663 47720
344 6791 15570
344 7120 81150
344 7991 98910
344 8111 88520
344 8116 95790
344 8839 85660
344 8902 25250
345 346 96770
345 413 79490
345 786 7470
345 960 37210
345 1468 23010
345 2549 33750
345 2599 80700
345 2659 38700
345 2674 54090
345 2783 91940
345 2814 85020
345 3150 62840
345 3255 92070
345 3294 53610
345 3456 3070
345 4153 36090
345 4267 21790
345 4744 14170
345 4827 80180
345 4933 44410
345 4974 79590
345 5202 97840
345 5695 99270
345 5722 78560
345 6035 53210
345 6085 6080
345 6859 60120
345 7010 43390
345 7042 2590
345 7158 83170
345 7208 75670
345 8898 8200
346 347 8750
346 587 11080
346 1381 23220
346 1503 71550
346 2002 94210
346 2058 86700
346 2185 73450
346 2420 61220
346 2626 30770
346 2830 78740
346 3282 93850
346 4275 27110
346 4471 31850
346 4654 37040
346 5019 3080
346 5584 15030
346 5708 1620
346 5952 64970
346 6672 23770
346 6786 98660
346 6923 70740
346 7092 35730
346 7393 52160
346 7976 9390
346 8904 14980
347 348 43930
347 685 57820
347 985 53620
347 1174 31630
347 1466 1860
347 1641 25630
347 2771 20910
347 2904 52830
347 3008 16410
347 3617 51900
347 3852 96560
347 4385 20920
347 4595 88620
347 4966 60790
347 5179 21270
347 5207 90140
347 5857 45830
347 6148 56630
347 6323 33470
347 6410 3080
347 7500 77730
347 7853 9990
347 8467 88380
348 349 73490
348 383 2260
348 703 15760
348 1658 53000
348 1709 55520
348 1805 26320
348 1896 76670
348 2859 65240
348 2884 67100
348 2912 22180
348 3264 69170
348 3370 58060
348 3638 63480
348 5559 2160
348 5616 74270
348 5988 54010
348 6646 58120
348 7136 4810
348 7365 84910
348 7664 26260
348 7683 79180
348 8349 15710
348 8664 76100
348 8671 36610
349 350 30330
349 513 33130
349 763 16490
349 852 23850
349 926 39540
349 1095 2190
349 2175 7420
349 2983 19090
349 3361 88210
349 4204 14630
349 4311 78620
349 6025 6380
349 6120 69930
349 6191 95470
349 7988 45930
350 351 12120
350 837 97740
350 1733 65220
350 1769 55160
350 2112 45550
350 2140 63950
350 2221 9980
350 2586 99500
350 2803 12950
350 3130 42030
350 3353 74210
350 3786 36270
350 4429 35540
350 4570 58920
350 5270 17690
350 5495 90030
350 5535 18920
350 5863 84430
350 6131 590
350 6201 20730
350 6288 34060
350 7982 11980
350 8074 8790
350 8293 30070
350 8522 81360
350 8673 89360
350 8913 73170
351 352 39580
351 502 1760
351 578 83500
351 587 52210
351 1190 25150
351 1821 20540
351 1921 93550
351 1971 27130
351 3155 61560
351 3381 87420
351 3667 21080
351 4928 1090
351 5030 52930
351 6935 28560
351 7460 98830
351 7480 50240
351 7686 6350
351 7793 78910
351 8865 25000
352 353 45370
352 632 2180
352 641 58990
352 1139 87650
352 1181 93930
352 1780 13780
352 1958 1110
352 2380 27520
352 2416 29860
352 2812 19520
352 4038 9940
352 4257 76250
352 4778 13590
352 5384 59300
352 5447 6310
352 5610 16240
352 6775 41100
352 6959 64070
352 7802 77600
352 7864 56670
352 7898 21550
353 354 97060
353 721 86190
353 1493 99480
353 1977 49840
353 2130 67020
353 3937 23570
353 4445 59610
353 4627 14190
353 4765 88000
353 4939 4810
353 5375 86230
353 6473 30690
353 7061 55560
353 7098 71990
353 7387 97470
353 7842 19410
353 8611 85300
354 355 3600
354 580 52430
354 621 49030
354 921 10020
354 952 22980
354 1042 61640
354 1310 76030
354 1568 63050
354 1962 13890
354 2196 99830
354 2248 46420
354 4032 18850
354 4282 69400
354 4313 72470
354 4529 95330
354 5402 82560
354 5764 59580
354 5920 94970
354 6006 73870
354 6533 53290
354 6621 8920
354 7075 33330
354 7402 26650
354 7481 3470
354 8293 20580
354 8644 77710
354 8680 9670
355 356 63610
355 2302 56040
355 2379 12040
355 2579 59410
355 3314 13050
355 3609 75670
355 3710 95030
355 4097 79110
355 4279 15700
355 4392 33090
355 4681 94220
355 4920 66560
355 5212 96360
355 5251 85330
355 5291 74010
355 5322 16530
355 6016 23860
355 6751 76580
355 7143 89260
355 7192 77890
355 7434 70540
355 8496 75710
356 357 81080
356 606 19300
356 755 94830
356 789 8180
356 888 10310
356 1529 86610
356 1704 12270
356 1706 23320
356 2185 41550
356 2655 59240
356 2675 53220
356 3185 36980
356 3432 20670
356 3653 32680
356 4088 28380
356 4226 55750
356 4320 80260
356 4882 16810
356 5125 34250
356 5797 89770
356 6383 17030
356 6469 6250
356 6731 36240
356 7033 94240
356 7580 98870
356 8201 68840
356 8424 8000
356 8557 65990
357 358 8430
357 599 97350
357 860 16890
357 1431 100000
357 1533 34500
357 2205 1930
357 2524 47090
357 3269 54700
357 3765 49890
357 4527 36500
357 4619 4180
357 4717 59800
357 6598 22440
357 6763 30270
357 7157 54810
357 8112 15470
358 359 2190
358 447 11810
358 1289 24180
358 1555 11610
358 1633 20310
358 1960 72820
358 2434 71980
358 2830 16710
358 2944 89660
358 3112 55570
358 3371 30040
358 3485 16170
358 4229 46760
358 4288 30910
358 4517 17790
358 4976 48910
358 5141 2220
358 5399 9600
358 5581 1570
358 6163 93700
358 7655 60300
358 7946 61220
358 8131 42350
359 360 88850
359 627 39680
359 683 63040
359 934 7080
359 948 35110
359 1137 80210
359 1505 48440
359 1656 14400
359 1700 76120
359 1941 82130
359 2561 56830
359 2921 88010
359 3388 22530
359 3525 75960
359 3647 400
359 4546 15300
359 4947 16570
359 4968 36490
359 5132 88120
359 5582 68550
359 6285 63890
359 7288 6310
359 7305 26340
359 8893 84530
359 8944 6770
360 361 82220
360 497 68660
360 722 28880
360 941 27650
360 1256 55040
360 1981 76500
360 3368 55980
360 3441 47080
360 3700 14830
360 3814 75790
360 3909 28070
360 4297 65120
360 4314 77640
360 5315 32350
360 5502 18470
360 5506 33320
360 5669 35360
360 5755 21810
360 5893 45050
360 6620 21490
360 6745 91220
360 7483 26830
360 8217 9920
360 8418 4270
360 8731 43890
360 8989 24740
361 362 69680
361 816 57850
361 1534 51050
361 1807 53800
361 2150 10320
361 2802 3680
361 2920 75450
361 3158 45880
361 3408 97310
361 3564 77380
361 4200 54170
361 4232 46400
361 4602 13540
361 4914 69380
361 5543 26040
361 5557 97220
361 6124 14810
361 6595 5040
361 6814 12170
361 7054 2880
361 7794 55310
362 363 3550
362 2256 38170
362 2728 42520
362 2744 45170
362 3027 99940
362 3117 3120
362 3408 60240
362 3642 15710
362 4026 96620
362 4248 15850
362 4565 24160
362 4593 24660
362 5121 80980
362 5328 6070
362 6386 87260
362 6567 32460
362 8336 36180
362 8428 19370
362 8855 16860
363 364 26680
363 733 87040
363 830 45320
363 872 71470
363 2387 56800
363 2460 45760
363 3239 39870
363 3945 21180
363 4383 2160
363 4560 33900
363 5290 41960
363 5481 52950
363 5759 28190
363 6166 27020
363 6806 87560
363 7713 39820
363 8431 21320
364 365 17040
364 1133 97640
364 1332 63020
364 1569 86440
364 1580 81860
364 1617 12600
364 2224 22870
364 2298 58300
364 2486 38790
364 2804 3070
364 3151 72200
364 3253 10460
364 3473 29870
364 3624 99670
364 3632 8040
364 3849 24830
364 4127 63720
364 4136 70370
364 4667 8320
364 4949 60510
364 4978 45310
364 5591 39250
364 5666 5030
364 5819 42900
364 5857 16410
364 5950 55940
364 6496 29180
364 6556 44220
364 7444 91980
364 7539 91850
364 7811 34980
364 7979 68790
364 8656 64460
364 8906 95740
365 366 95200
365 849 55510
365 1011 25020
365 1064 15630
365 1328 74690
365 1541 73970
365 1552 58170
365 1647 20470
365 1960 22510
365 2121 75760
365 3002 37850
365 3221 66750
365 4233 56950
365 4428 9430
365 4817 5070
365 4833 20080
365 5131 26790
365 6409 58800
365 6611 1520
365 6724 93220
365 7067 4230
365 7339 18370
365 8662 21910
365 8947 29900
365 8956 42070
365 8982 93600
366 367 17320
366 743 62080
366 757 71010
366 872 52160
366 875 68990
366 1324 15280
366 1823 61280
366 2002 44890
366 2110 67360
366 2321 10150
366 4402 5000
366 4557 17990
366 4920 24570
366 5006 99630
366 6196 72930
366 6229 26300
366 7620 32160
366 8940 6870
367 368 37760
367 792 3160
367 874 72800
367 1446 82430
367 1729 34250
367 1840 12370
367 2228 95570
367 2585 12150
367 2702 36180
367 3575 67260
367 4159 67240
367 4359 51910
367 4361 40640
367 4950 56540
367 4972 26680
367 5260 48160
367 5420 34400
367 5902 67110
367 7688 32590
367 7849 83310
367 7903 22120
367 8396 16290
367 8567 59020
367 8866 31690
368 369 34470
368 1109 31150
368 1487 41390
368 1495 72830
368 2170 27910
368 2424 47860
368 2714 260
368 3112 87480
368 4382 90
368 4794 68640
368 4827 84000
368 4974 1290
368 4980 87520
368 5084 36780
368 5102 54190
368 5412 23930
368 5517 14450
368 5690 63450
368 6071 62690
368 6082 49280
368 6106 23670
368 7353 44320
368 7455 40330
368 7530 26440
368 7630 14450
368 8293 97480
368 8344 13600
368 8853 94370
369 370 89540
369 1328 73640
369 1919 20040
369 2086 94460
369 2264 4690
369 2567 41400
369 2644 72720
369 3846 29150
369 3856 16200
369 3986 56250
369 4484 99250
369 4913 58990
369 5066 20270
369 5630 97790
369 5781 69250
369 6307 15330
369 6637 57560
369 8612 25680
370 371 72110
370 589 70920
370 1303 81640
370 1460 23440
370 1614 75540
370 1836 31840
370 2897 98300
370 2955 12830
370 3122 97440
370 3137 20720
370 3216 62540
370 3553 92160
370 3569 73800
370 3594 49590
370 3600 34990
370 3721 98860
370 4446 44130
370 4492 20690
370 5063 4270
370 5984 75150
370 6208 87590
370 7053 63320
370 7518 29280
370 7540 50580
370 8016 73500
370 8214 44570
370 8532 40830
370 8940 14260
371 372 94940
371 461 25840
371 1120 85050
371 1204 93540
371 1679 70920
371 1940 60120
371 3033 22280
371 3628 30
371 4137 85870
371 4783 86080
371 4784 29630
371 4865 97290
371 4925 31600
371 5347 68660
371 5422 22320
371 5444 91410
371 5636 46930
371 6471 25670
371 6509 23660
371 7645 77560
371 8027 34440
371 8423 55390
372 373 20050
372 862 7610
372 1104 65760
372 1213 73170
372 1887 9360
372 2127 31340
372 2326 18050
372 4632 33830
372 4645 42990
372 5254 67980
372 5690 60290
372 5931 94080
372 6340 23720
372 7984 1020
372 8270 9040
372 8723 32780
372 8894 88730
372 8952 27340
373 374 9050
373 480 79750
373 905 20100
373 1610 31980
373 3038 3220
373 3150 98350
373 3319 75840
373 4173 17280
373 4320 33460
373 4370 96260
373 5167 23360
373 5669 53970
373 6437 72860
373 6550 42420
373 6927 76260
373 7381 74650
373 7598 56920
373 8303 2100
374 375 730
374 538 37600
374 1582 32220
374 1705 39650
374 2124 20160
374 2837 24490
374 3351 63420
374 3529 20590
374 3907 99300
374 4323 98700
374 4425 59140
374 4735 87480
374 5528 43330
374 5912 83180
374 6177 10530
374 6632 86200
374 7879 47980
374 7910 71730
374 7924 94420
374 7976 15020
374 8216 38670
374 8503 34690
374 8907 49430
374 8972 2020
375 376 67430
375 783 39330
375 881 44390
375 1478 82340
375 1602 47420
375 1967 48650
375 2700 79170
375 2794 16660
375 2803 60130
375 3901 78320
375 4451 91430
375 5427 23680
375 5649 62420
375 6873 90480
375 7626 2860
375 7830 29820
376 377 79180
376 732 32870
376 798 34980
376 878 51310
376 983 8370
376 1882 15950
376 2355 71520
376 2515 61090
376 2660 13160
376 2951 82070
