500 4903
122 348 30890
122 349 56680
122 368 59630
122 371 11050
122 378 64860
122 384 42200
122 393 96020
122 405 8550
122 460 21060
122 479 1350
122 482 89880
122 497 89480
123 124 37890
123 126 52240
123 191 22840
123 231 97820
123 238 43930
123 273 33510
123 344 92260
123 349 47070
123 376 77240
123 395 20740
124 125 69740
124 173 73630
124 222 15310
124 228 38430
124 233 23970
124 246 13790
124 254 16080
124 265 65500
124 326 18960
124 335 36430
124 346 44160
124 354 95700
124 385 61660
124 439 82870
124 450 59660
124 457 83870
124 462 61950
124 472 43920
124 486 90280
125 126 40170
125 157 44690
125 167 20140
125 184 8670
125 192 53820
125 209 22680
125 245 31070
125 250 58510
125 298 3070
125 306 4800
125 334 17380
125 340 69170
125 346 36940
125 448 19790
126 127 29060
126 168 54710
126 202 70440
126 213 60230
126 240 65270
126 252 16720
126 259 19130
126 267 86620
126 312 24410
126 314 65260
126 318 59840
126 328 12870
126 336 56910
126 352 19430
126 436 67050
126 454 2980
126 455 11610
126 456 45350
126 481 69970
127 128 18820
127 160 37340
127 223 15950
127 288 16580
127 332 97610
127 362 67520
127 374 39010
127 419 17950
127 449 70540
127 455 7030
128 129 35760
128 140 21240
128 152 84220
128 234 32180
128 312 91190
128 337 26450
128 471 1820
128 472 15620
128 498 58310
129 130 9790
129 140 48300
129 162 34020
129 182 22210
129 270 45470
129 293 67310
129 312 35190
129 385 15540
129 392 1540
129 396 82180
129 428 14680
129 431 66920
129 495 77970
130 131 46310
130 162 7010
130 233 45070
130 254 74200
130 263 17270
130 340 7250
130 360 42240
130 369 920
131 132 44490
131 137 26030
131 178 34710
131 193 7110
131 235 83270
131 264 4180
131 266 8220
131 268 20350
131 287 77870
131 321 51120
131 326 50580
131 352 8440
131 384 51640
131 386 33530
131 433 78140
131 493 63820
132 133 95430
132 137 4340
132 299 26060
132 311 12010
132 341 80970
132 407 51040
132 422 56660
132 427 45360
132 450 25890
132 473 82160
132 481 51240
133 134 28060
133 190 18210
133 208 36180
133 247 4420
133 251 78770
133 283 680
133 399 63150
133 406 68150
133 479 64350
134 135 45630
134 137 18510
134 160 97280
134 213 44950
134 299 93170
134 403 30070
134 411 16000
134 437 57270
134 438 58450
134 449 41610
134 472 47510
135 136 9770
135 139 8960
135 154 96330
135 192 8280
135 215 78790
135 243 79550
135 273 39140
135 291 17910
135 300 57820
135 321 92880
135 326 26850
135 340 58130
135 364 19340
135 394 14890
135 440 70610
135 443 75230
136 137 35490
136 139 46460
136 268 80860
136 275 20960
136 298 96660
136 315 27800
136 376 7010
136 405 73010
136 412 18240
136 432 85700
136 433 51400
136 441 6610
136 442 99030
137 138 46350
137 139 95040
137 155 88550
137 191 3570
137 303 14180
137 308 58800
137 335 21470
137 377 62490
137 378 62240
137 382 18110
137 386 19700
137 401 24360
137 449 75390
137 474 63030
137 476 60960
137 482 24370
137 493 860
138 139 25550
138 197 55790
138 199 10630
138 285 45440
138 288 1480
138 328 20100
138 372 5510
138 380 39190
138 382 84650
138 421 29240
139 140 44320
139 152 81680
139 162 99340
139 168 96100
139 178 32850
139 188 2030
139 216 97120
139 246 4280
139 255 5170
139 297 34290
139 298 57250
139 324 77110
139 386 3830
139 491 84080
140 141 62050
140 210 11270
140 221 44370
140 243 10150
140 249 35020
140 254 77880
140 286 6910
140 312 56330
140 313 48040
140 336 99260
140 364 97060
140 408 95840
140 424 620
140 475 39100
140 479 73480
140 484 64520
141 142 54050
141 167 50380
141 270 9890
141 287 29800
141 316 98550
141 333 61950
141 341 37970
141 374 72470
141 386 8730
141 393 83450
141 398 88090
141 405 78580
141 415 7240
141 427 7360
141 458 32860
141 494 49440
141 495 80080
142 143 90620
142 178 2140
142 191 39150
142 202 11040
142 233 41600
142 240 29090
142 241 2580
142 250 2190
142 257 40510
142 259 51350
142 277 52630
142 279 62250
142 311 34280
142 366 22450
142 405 72080
142 439 22490
142 444 73760
142 477 540
142 478 14240
142 499 29390
143 144 47960
143 147 85190
143 163 24860
143 179 7640
143 189 39960
143 224 12230
143 229 64800
143 233 73820
143 268 65340
143 295 86260
143 313 37800
143 315 13200
143 318 69850
143 320 19120
143 322 15740
143 437 58300
144 145 35750
144 208 610
144 236 8890
144 257 33640
144 330 19910
144 335 250
144 439 99510
144 482 13500
144 496 69610
145 146 93160
145 186 11720
145 240 52950
145 245 35570
145 352 44980
145 357 56710
145 420 3540
145 488 11890
145 494 68760
145 495 73950
145 496 99170
146 147 66570
146 194 99790
146 214 24880
146 306 27200
146 313 15150
146 345 57720
146 358 90240
146 474 14380
147 148 95200
147 155 36070
147 217 3510
147 221 97180
147 229 6060
147 419 84180
147 435 14710
147 474 25040
148 149 72660
148 156 84290
148 162 94110
148 197 69760
148 206 46450
148 232 18110
148 253 700
148 264 48470
148 301 95420
148 312 83570
148 396 86620
148 402 59070
148 413 56650
148 445 6530
148 452 92300
149 150 6990
149 167 82650
149 195 53640
149 201 18150
149 206 36750
149 265 43660
149 289 37560
149 306 24990
149 308 6230
149 360 54110
149 366 9550
149 407 310
149 434 87460
149 447 20210
149 479 5670
149 480 78840
149 499 35050
150 151 19730
150 207 13560
150 257 8750
150 302 23440
150 324 65730
150 345 39180
150 361 7280
150 454 53180
151 152 76530
151 171 24400
151 182 42820
151 254 60630
151 273 760
151 298 6720
151 326 50100
151 331 10200
151 350 47600
151 354 84030
151 413 31440
151 494 67640
152 153 55970
152 166 88640
152 229 52280
152 378 46920
152 432 9510
152 435 98590
152 436 59590
152 451 55440
152 499 36890
153 154 79750
153 247 62300
153 333 53750
153 376 69500
153 406 30190
153 427 8560
153 483 13780
153 495 71360
154 155 4690
154 161 90820
154 170 77800
154 218 32210
154 268 4070
154 280 17680
154 293 20890
154 304 22700
154 311 20200
154 320 87530
154 338 8370
154 347 91270
154 366 27170
154 460 73140
154 479 37870
155 156 98620
155 220 60380
155 269 47030
155 273 60400
155 322 73220
155 328 44000
155 345 29430
155 378 4560
155 388 98970
155 409 97750
155 420 96780
155 431 47910
155 447 77350
155 450 910
155 479 56290
156 157 29960
156 203 24510
156 221 53540
156 229 31640
156 231 12360
156 237 50800
156 263 26900
156 268 85690
156 302 26610
156 329 62290
156 345 49220
156 394 35920
156 397 71150
156 456 58640
157 158 89640
157 200 92250
157 211 76830
157 272 56720
157 287 97690
157 326 6270
157 411 30800
157 488 21210
157 489 66880
158 159 48890
158 169 78730
158 214 11680
158 263 27140
158 273 220
158 350 22110
158 370 20830
158 478 79200
158 488 26920
159 160 34500
159 188 70300
159 199 6920
159 200 43350
159 216 21320
159 281 87570
159 299 1010
159 331 82700
159 371 13620
159 408 59820
159 439 25570
159 443 79750
160 161 51170
160 203 9650
160 220 34140
160 246 45370
160 254 85380
160 263 68400
160 324 69910
160 339 19870
160 344 92490
160 373 39940
160 380 39400
160 485 46100
161 162 82950
161 216 18720
161 245 86680
161 264 9220
161 277 23660
161 279 98480
161 288 12480
161 317 6690
161 325 65810
161 332 79820
161 344 72830
161 357 3840
161 369 92640
161 461 63670
161 471 87790
162 163 8230
162 178 24440
162 225 24750
162 237 21160
162 244 97570
162 307 45880
162 311 15390
162 320 14060
162 325 51590
162 362 59400
162 367 39340
162 422 94200
162 459 96030
163 164 36990
163 182 10300
163 201 1670
163 242 84040
163 276 95570
163 278 22420
163 301 71420
163 325 17030
163 326 16780
163 390 35340
163 398 64490
163 443 81940
163 444 77250
163 500 47660
164 165 97620
164 210 23020
164 218 75790
164 241 23170
164 242 51790
164 408 74110
164 418 32720
164 460 8530
164 496 22860
165 166 1110
165 169 17380
165 223 15650
165 224 20950
165 235 65630
165 310 53030
165 330 61170
165 375 97650
165 392 31460
165 415 6200
165 423 70890
165 439 75710
165 449 59220
165 452 24490
165 457 56460
165 488 63890
165 495 11390
166 167 94240
166 211 16210
166 246 85870
166 278 76800
166 283 25380
166 322 87180
166 330 47140
166 335 11770
166 359 1590
166 410 75880
166 424 39110
166 474 70750
167 168 65290
167 183 75440
167 200 36910
167 204 43230
167 212 65940
167 226 5410
167 238 74220
167 246 68200
167 273 49460
167 275 1060
167 349 67980
167 393 7430
167 429 60850
167 439 27940
167 469 64690
168 169 54210
168 231 99420
168 256 2260
168 259 85950
168 280 57480
168 294 19160
168 320 29870
168 324 58260
168 337 80470
168 373 36700
168 376 24070
168 379 79770
168 424 46400
168 431 8300
168 433 93880
168 486 910
169 170 53140
169 226 83460
169 286 96890
169 313 35570
169 337 71320
169 404 28210
169 430 94390
170 171 3060
170 226 25410
170 227 16730
170 230 5040
170 241 76500
170 254 86080
170 270 59670
170 279 83650
170 282 28170
170 302 840
170 351 96790
170 366 30710
170 373 93810
170 442 46560
170 457 25730
170 469 36610
171 172 11750
171 182 91030
171 207 13430
171 255 34860
171 286 91950
171 295 74090
171 298 51220
171 299 74670
171 308 60050
171 321 54790
171 389 44880
171 412 23310
171 451 43980
171 457 17350
171 479 59030
171 488 97960
172 173 77780
172 195 78130
172 208 75240
172 266 49030
172 310 5140
172 336 15850
172 367 27950
172 378 31380
172 387 78440
172 409 40180
172 438 86820
173 174 52210
173 198 10320
173 205 12980
173 295 2560
173 306 79340
173 328 78080
173 341 61000
173 349 84750
173 380 91060
173 390 57170
173 415 15080
173 458 100
173 459 76490
173 466 40250
173 478 91010
174 175 75470
174 218 27530
174 237 47420
174 251 86900
174 268 1850
174 340 15260
174 373 50580
174 412 26190
174 424 74490
174 433 88220
174 441 93590
174 486 88980
175 176 98960
175 179 42200
175 193 66830
175 202 68680
175 218 13610
175 219 66260
175 224 38030
175 241 74850
175 290 11510
175 297 92760
175 347 38280
175 366 44040
175 396 58110
175 440 15680
175 464 26720
176 177 26580
176 215 8970
176 217 28470
176 272 99920
176 280 13830
176 285 51800
176 373 62180
176 388 7900
176 399 22080
176 427 29750
176 439 69030
176 455 36260
176 472 71200
177 178 43060
177 182 57180
177 185 93680
177 193 31830
177 224 35430
177 244 47940
177 283 13620
177 324 51620
177 325 97320
177 401 65060
177 460 50770
177 490 22260
178 179 46130
178 206 35610
178 221 87140
178 232 14250
178 245 61550
178 251 19000
178 281 23740
178 298 26970
178 335 2090
178 357 40320
178 362 83170
178 385 24770
178 458 3070
178 475 41450
178 499 25280
179 180 53350
179 219 24450
179 222 72560
179 241 78990
179 361 7770
179 392 23560
179 398 86290
179 415 70770
179 465 38850
179 498 49210
180 181 89210
180 211 13840
180 212 61690
180 220 69780
180 240 70090
180 242 75370
180 261 50060
180 262 31850
180 312 16890
180 344 11630
180 349 30590
180 365 90800
180 392 43920
180 399 43640
180 433 60130
180 462 87990
180 476 4630
180 485 87260
180 492 37810
181 182 39880
181 291 23650
181 331 14640
181 407 69140
181 409 45630
181 460 55640
182 183 74400
182 241 2540
182 248 56980
182 255 85310
182 308 57710
182 348 86730
182 370 60880
182 381 59120
182 433 21440
183 184 92890
183 190 24980
183 200 65150
183 226 110
183 238 18160
183 284 60420
183 321 54960
183 332 12830
183 339 24420
183 343 54080
183 361 20950
183 490 15360
184 185 35140
184 257 9430
184 272 89780
184 277 49010
184 278 45430
184 295 85850
184 306 92550
184 326 45900
184 333 18020
184 353 38830
184 385 15340
184 409 40560
184 429 4490
184 434 4170
184 493 22160
185 186 52780
185 207 170
185 272 56090
185 290 99570
185 296 32880
185 335 87370
185 379 4350
185 405 94650
185 412 94270
185 428 6880
185 429 32240
185 451 47060
185 460 73810
185 476 57820
185 480 39050
186 187 11200
186 194 62670
186 220 73870
186 233 94780
186 257 4570
186 277 67530
186 300 71230
186 328 77740
186 361 83320
186 420 30580
186 465 57180
186 499 87320
187 188 88690
187 193 98210
187 249 31750
187 317 53990
187 319 94150
187 450 5220
187 459 54350
187 460 49080
187 486 61180
188 189 35590
188 217 62780
188 229 10180
188 243 67790
188 288 54330
188 292 89740
188 310 11970
188 324 23300
188 325 10780
188 380 35830
188 442 20310
188 491 91420
188 499 39080
189 190 44450
189 195 52120
189 200 52680
189 201 22380
189 297 98240
189 316 89620
189 351 55800
189 362 3010
189 409 25280
189 444 69500
189 470 69620
189 479 28600
189 490 54130
190 191 26160
190 223 71290
190 351 3530
190 352 68990
190 366 52090
190 391 78100
190 395 80070
190 408 26700
190 440 37640
190 444 40250
191 192 70920
191 245 35750
191 326 98690
191 373 75230
191 395 3640
191 433 64480
191 457 88480
191 472 37480
191 477 73610
191 498 64520
192 193 86660
192 195 68130
192 292 35680
192 312 10360
192 356 16600
192 378 32340
192 391 54150
192 413 4780
192 438 83370
192 476 44730
192 482 30900
193 194 63310
193 211 80270
193 217 75800
193 249 38470
193 261 59630
193 286 49320
193 302 6340
193 310 54270
193 383 23840
193 422 53820
193 432 36870
193 439 1360
193 479 35820
194 195 17390
194 205 65170
194 228 29030
194 232 67420
194 245 70230
194 309 17150
194 310 56220
194 332 96740
194 350 80030
194 423 82050
194 431 98950
194 471 83670
195 196 76890
195 255 49810
195 281 16150
195 283 57090
195 328 46610
195 359 17340
196 197 2430
196 202 61450
196 240 99060
196 246 7960
196 271 90620
196 291 76180
196 299 22750
196 300 42200
196 348 2930
196 349 140
196 361 30620
196 372 45710
196 374 15510
196 401 16030
197 198 58040
197 259 28040
197 302 15680
197 322 7540
197 438 90340
197 491 93930
198 199 90960
198 211 64130
198 220 50470
198 225 72390
198 274 1220
198 281 3390
198 303 98880
198 310 21790
198 349 86470
198 394 64320
198 457 76620
198 461 15650
199 200 77410
199 219 52290
199 229 11430
199 240 71220
199 268 59720
199 275 17610
199 349 23360
199 353 47500
199 369 91270
199 370 87220
199 371 73030
199 437 86130
199 440 74060
199 452 17130
199 479 39290
199 495 36880
199 498 2460
200 201 92620
200 250 8470
200 292 92410
200 326 63240
200 341 1360
200 348 41790
200 351 42150
200 419 68440
200 447 99590
200 469 71520
200 487 60970
200 489 33840
200 491 87360
200 494 53380
201 202 90180
201 233 63770
201 282 64950
201 322 19640
201 324 6010
201 369 77960
201 377 96250
201 418 75450
201 425 62600
201 462 16680
201 479 73960
201 481 90790
202 203 73940
202 254 29900
202 321 52760
202 395 270
202 430 41470
202 442 6670
203 204 81800
203 244 90140
203 281 840
203 306 6680
203 331 1050
203 354 66040
203 415 31700
203 431 73990
203 454 61360
204 205 14480
204 220 63430
204 226 4520
204 244 59770
204 295 87520
204 318 19900
204 330 5080
204 358 7370
204 376 38250
204 385 32530
204 404 27400
204 409 84530
204 424 32680
205 206 72790
205 219 10390
205 240 77740
205 241 6460
205 272 76620
205 295 99600
205 319 13520
205 369 93770
205 385 23830
205 411 86270
205 432 15010
205 439 78090
205 473 67190
205 488 10770
205 489 76390
206 207 54060
206 242 23190
206 335 13150
206 342 92780
206 358 95490
206 382 53780
206 390 44850
206 404 24420
206 438 900
206 447 94630
206 475 14060
206 486 13020
207 208 15990
207 213 71510
207 226 29000
207 276 39450
207 290 48080
207 303 59380
207 312 99080
207 337 41380
207 349 4170
207 379 35450
207 406 17500
207 417 93420
207 427 32970
207 455 17020
207 489 35150
207 492 83230
208 209 55820
208 260 40940
208 284 69750
208 414 70200
208 442 72060
208 449 46510
209 210 8850
209 215 71910
209 238 8540
209 265 89180
209 300 65020
209 417 74660
209 499 48560
210 211 77670
210 219 27880
210 224 19380
210 268 31140
210 364 45550
210 377 65950
210 435 11080
210 463 76900
210 493 14640
211 212 23680
211 245 10310
211 295 31800
211 300 36020
211 362 32260
211 372 14590
211 433 57830
211 434 21640
211 482 57580
212 213 69530
212 282 26940
212 294 23280
212 337 86490
212 443 99270
212 474 26230
212 477 27850
212 498 47350
213 214 5270
213 218 7950
213 254 4260
213 276 21320
213 299 13140
213 329 4040
213 379 73430
213 395 65760
213 404 63070
213 435 44160
213 451 35560
214 215 30110
214 229 15400
214 261 68970
214 267 38250
214 289 21290
214 311 35900
214 328 50700
214 332 90070
214 340 71610
214 371 94310
214 372 3880
214 387 73770
214 392 48660
214 431 31300
214 448 6760
214 469 81870
214 500 9900
215 216 29460
215 229 99860
215 234 64180
215 239 36600
215 276 60440
215 278 23480
215 279 95070
215 311 65970
215 362 7370
215 365 76150
215 422 20920
215 427 1720
215 465 49660
216 217 47220
216 249 53320
216 251 68720
216 336 55660
216 345 42910
216 350 40600
216 364 14210
216 407 51650
216 422 31640
216 423 65220
216 458 45160
216 473 31340
216 481 98410
217 218 39380
217 247 21980
217 260 77210
217 355 83050
217 367 58100
217 378 71160
217 379 81970
217 434 83630
217 444 940
217 457 7890
217 467 94690
217 477 95500
217 500 43660
218 219 73480
218 262 1130
218 285 70480
218 312 53870
218 336 7150
218 344 6950
218 350 72990
218 403 88020
218 435 87300
218 436 40500
218 464 13390
219 220 47940
219 231 50640
219 324 6280
219 344 14870
219 378 68800
219 410 33870
219 421 84000
219 432 8910
219 433 96320
219 486 2840
220 221 88500
220 223 37250
220 274 37060
220 303 74620
220 320 11920
220 339 27940
220 399 42810
220 464 59010
220 479 62830
221 222 49000
221 234 43170
221 246 9670
221 271 98050
221 344 25960
221 385 19390
221 403 48070
221 408 77040
221 419 63840
221 494 13010
222 223 27190
222 272 43640
222 281 81240
222 283 51830
222 376 37230
222 387 81860
222 398 90830
222 401 73120
222 402 16150
222 440 5990
222 443 79030
222 454 17200
222 490 10840
223 224 44040
223 231 87360
223 245 15350
223 269 18470
223 339 11630
223 377 66380
223 386 72680
223 391 88450
223 406 94530
223 450 57560
223 464 43190
224 225 26110
224 261 69860
224 318 45920
224 370 60150
224 377 96170
224 470 23170
225 226 52720
225 281 10410
225 304 29820
225 349 62120
225 374 77440
225 420 12050
225 470 6640
225 476 64430
225 480 30420
225 490 59630
226 227 64910
226 242 11100
226 253 60200
226 278 94370
226 284 1240
226 306 60550
226 309 25100
226 394 25220
226 397 18680
226 399 1970
226 416 82410
226 420 73800
226 422 40920
226 424 54230
226 471 94570
227 228 39430
227 229 29200
227 246 24190
227 251 93120
227 364 43990
227 409 84220
227 436 30280
227 486 73450
228 229 84500
228 251 68270
228 321 57750
228 364 42060
228 415 8430
228 436 19980
228 483 77810
228 489 86010
229 230 13110
229 244 70710
229 251 50150
229 259 77960
229 265 82660
229 277 33560
229 355 81060
229 363 35970
229 376 10700
229 399 24860
229 422 26190
229 426 92930
229 439 36730
229 456 66480
230 231 21630
230 243 64410
230 262 73590
230 280 7250
230 284 28010
230 291 95970
230 314 67720
230 337 76240
230 358 10740
230 390 99440
230 402 65920
230 430 55390
230 436 20360
230 460 69540
230 466 88090
231 232 6690
231 287 30240
231 329 3670
231 368 21430
231 369 46640
231 396 37580
231 428 66430
231 447 570
231 455 63480
231 456 5460
231 466 67550
231 475 24560
232 233 60810
232 244 13830
232 252 4640
232 257 24050
232 271 9760
232 309 38430
232 370 42070
232 380 30030
232 387 21640
232 403 46050
232 424 70310
232 470 40460
232 498 58210
233 234 88960
233 252 24730
233 266 20480
233 321 8390
233 325 48580
233 329 96240
233 401 3160
233 438 9650
233 447 55250
233 496 59810
234 235 37290
234 281 50370
234 289 20540
234 318 29460
234 394 86410
234 396 33080
234 400 62970
234 406 45050
234 421 91040
234 462 61450
235 236 8960
235 280 47950
235 452 64210
235 455 6700
236 237 79660
236 238 26940
236 246 87210
236 284 59550
236 288 49660
236 299 62050
236 384 98300
236 446 14430
236 449 83060
237 238 87470
237 240 51030
237 253 4980
237 270 76940
237 310 39440
237 348 16110
237 358 59890
237 417 50520
237 485 7410
237 488 53350
238 239 18780
238 264 22430
238 347 92830
238 360 60910
238 368 40490
238 390 81910
238 393 53630
238 403 86080
238 433 77920
238 467 90540
238 474 30040
238 476 85770
239 240 1750
239 260 34710
239 300 49140
239 304 8070
239 414 64200
239 498 9480
240 241 2580
240 243 19390
240 248 9030
240 260 42800
240 262 41340
240 311 84050
240 324 83830
240 363 56800
240 411 28180
240 451 24160
240 456 70290
240 467 46190
241 242 25180
241 250 80350
241 279 28750
241 291 62100
241 368 83590
241 395 1280
241 412 15020
241 431 54290
241 434 87120
241 481 42200
242 243 56200
242 273 11410
242 306 63770
242 327 32600
242 345 91430
242 360 99760
242 457 78560
243 244 74700
243 329 63280
243 332 15130
243 372 77910
243 427 19420
243 446 44400
243 490 56000
244 245 46080
244 263 75590
244 297 39060
244 315 90320
244 416 69260
244 482 85940
245 246 15170
245 254 66310
245 266 7440
245 279 10590
245 289 29610
245 319 12220
245 322 81170
245 350 66550
245 398 79660
245 407 91390
245 410 4300
245 431 4090
245 457 32780
245 477 12450
246 247 75140
246 254 39770
246 281 22600
246 291 79990
246 310 45300
246 481 68030
246 491 91350
246 499 11840
247 248 51530
247 263 36870
247 280 17330
247 282 10880
247 289 40170
247 293 440
247 354 67910
247 387 47720
247 390 9870
247 436 84930
247 481 19770
247 489 54130
247 491 440
248 249 13490
248 262 59700
248 313 87570
248 322 38830
248 401 49210
248 425 44960
248 432 50860
248 493 36710
248 499 68640
249 250 7680
249 333 78650
249 417 48030
249 467 36220
249 492 3100
249 495 9560
250 251 74910
250 280 46560
250 299 59750
250 323 82340
250 329 1060
250 345 4970
250 366 99470
250 412 54150
250 447 81180
250 480 53680
251 252 33330
251 278 67790
251 319 45580
251 382 86850
251 410 26070
251 419 22340
251 442 49230
251 458 14320
252 253 31370
252 263 46820
252 284 84330
252 330 61660
252 337 66630
252 360 38920
252 367 58980
252 415 52560
252 420 16260
252 444 86550
252 452 70850
252 493 9460
252 500 93170
253 254 72950
253 286 3670
253 294 87400
253 296 78450
253 411 45320
253 440 65150
253 448 9820
253 456 25120
253 471 69530
253 479 43120
254 255 1480
254 258 410
254 290 35620
254 326 80740
254 391 58510
254 460 26150
254 485 73230
255 256 99180
255 260 6750
255 262 17300
255 360 33000
255 363 86500
255 369 92170
255 379 61970
255 385 19660
255 439 42220
255 487 16110
256 257 73690
256 272 72170
256 294 65810
256 346 8520
256 361 63480
256 392 43730
256 447 37190
256 487 84590
256 496 88750
257 258 36730
257 289 27440
257 298 27830
257 322 42260
257 366 87140
257 374 95020
257 388 11560
257 416 97770
257 433 98400
257 481 29570
257 489 96510
258 259 19550
258 325 82640
258 425 22910
258 428 22320
258 442 67860
258 497 44480
258 498 41320
259 260 85680
259 268 91450
259 279 11570
259 354 31790
259 358 59230
259 381 17890
259 408 44420
259 417 12170
259 450 27880
260 261 14310
260 264 33810
260 265 730
260 410 3290
260 431 1130
260 444 85680
260 478 24530
260 479 95600
261 262 51250
261 264 66350
261 292 99840
261 312 72840
261 344 97120
261 348 84900
261 366 2650
261 376 64570
261 404 89430
261 444 57090
261 449 94080
261 460 67180
261 464 31000
261 475 3330
262 263 11310
262 297 48670
262 319 95350
262 348 89620
262 364 44220
262 381 22840
262 413 7860
262 433 90790
262 445 8140
262 496 8950
262 499 35500
263 264 42290
263 273 79970
263 278 78410
263 324 72840
263 348 17860
263 373 20480
263 460 45280
263 482 96980
263 500 77370
264 265 92190
264 291 52460
264 309 33020
264 348 23750
264 360 380
264 367 690
264 377 85080
264 465 15050
264 467 57840
264 483 80370
265 266 97390
265 275 19370
265 311 36010
265 337 11670
265 348 16760
265 363 26850
265 367 49190
265 424 82800
265 425 54720
265 426 37830
265 476 81840
266 267 81480
266 270 60040
266 287 40080
266 291 54820
266 292 85070
266 361 42760
266 377 81990
266 409 94080
266 411 77810
266 426 12990
266 428 59720
266 429 47330
266 444 48350
266 465 45910
266 466 2240
266 495 18130
267 268 55580
267 311 85160
267 336 66760
267 380 83130
267 459 50420
267 470 97830
268 269 19390
268 354 81320
268 377 35150
268 460 99600
269 270 22390
269 312 47910
269 318 36310
269 322 33120
269 394 83910
269 435 59850
269 451 54630
269 482 42730
270 271 14410
270 370 38290
270 371 12810
270 384 25090
270 451 73640
270 460 53710
270 480 78940
270 498 81590
271 272 20850
271 287 83230
271 387 49200
271 388 1350
271 406 24250
271 441 59850
272 273 56100
272 287 25440
272 298 25750
272 300 120
272 349 87910
272 410 5690
272 418 47730
272 434 89170
272 439 46200
272 445 67870
272 461 15450
272 497 1780
273 274 46110
273 300 11340
273 333 70910
273 346 36070
273 399 29160
273 415 43030
273 464 55780
273 481 70090
274 275 77300
274 312 49500
274 414 73590
274 418 37310
274 436 43350
274 472 69860
275 276 95450
275 300 57960
275 326 62080
275 343 51090
275 367 29280
275 389 36140
275 427 30330
275 429 23690
275 438 5180
275 449 11370
275 450 34180
275 466 35950
275 480 17030
276 277 8470
276 280 52280
276 307 69260
276 317 3030
276 328 51980
276 330 18660
276 331 15810
276 349 77270
276 361 27110
276 378 30320
276 473 56720
277 278 91970
277 284 39790
277 286 7530
277 290 39680
277 303 84690
277 314 64320
277 330 12460
277 346 14110
277 383 66010
277 447 9350
277 457 53000
278 279 51360
278 290 21120
278 297 25050
278 309 49040
278 327 64660
278 335 76450
278 382 54590
278 401 59400
278 415 59680
278 425 75750
278 434 44520
278 489 39810
279 280 96050
279 327 21380
279 342 44940
279 361 79630
279 367 99010
279 411 70670
279 434 91900
279 469 51710
279 481 31940
280 281 14610
280 282 16180
280 296 4480
280 326 50790
280 402 54660
280 424 28010
281 282 51970
281 303 10070
281 309 7250
281 356 55450
281 366 81710
281 432 17630
281 474 15560
281 493 82700
281 498 44520
282 283 84380
282 286 63750
282 330 33960
282 340 7740
282 346 25170
282 350 91600
282 372 20040
282 451 44430
282 453 41330
282 482 22130
283 284 32100
283 363 38190
283 391 1900
283 397 40930
283 399 84900
283 438 13270
283 443 2420
283 482 68080
283 497 20230
284 285 9990
284 432 42500
284 472 4390
285 286 92670
285 329 99780
285 339 29090
285 342 80210
285 348 17870
285 352 63050
285 365 19600
285 372 32490
285 430 36550
285 448 94340
285 467 85000
286 287 42100
286 289 36060
286 304 33500
286 343 8700
286 360 81970
286 434 16390
286 488 89670
286 495 74630
287 288 90600
287 317 35610
287 334 78400
287 336 39610
287 397 58700
287 404 71460
287 406 55200
287 408 15350
287 445 15870
287 451 52740
287 454 6250
288 289 31520
288 322 38180
288 393 73280
288 423 82680
288 445 61690
289 290 44950
289 297 54700
289 352 35850
289 363 9740
289 394 89050
289 395 68060
289 417 3850
289 422 53750
289 441 92880
289 445 94480
289 489 1790
290 291 17830
290 360 39650
290 400 36320
291 292 58220
291 315 88410
291 324 24840
291 328 30420
291 333 33540
291 354 96530
291 374 90930
291 397 59510
291 400 25350
291 405 12160
291 444 74010
291 463 73710
292 293 31110
292 334 38900
292 346 91450
292 380 95950
292 403 1370
292 423 16010
292 453 48590
292 468 2280
292 470 49320
292 489 88760
292 492 24080
293 294 38610
293 295 11470
293 341 96570
293 381 79580
293 393 31090
293 394 70150
293 416 76940
293 469 34320
293 483 17910
293 484 18870
294 295 37390
294 305 60760
294 308 21030
294 326 80370
294 393 54330
294 444 95950
294 455 64540
294 478 11820
295 296 34380
295 373 18380
295 380 64870
295 382 73900
295 431 93190
296 297 95320
296 317 65080
296 324 49370
296 327 89260
296 341 41510
296 347 60770
296 417 39430
296 422 77340
296 454 13130
296 463 98230
296 472 83380
297 298 17740
297 311 26410
297 328 55640
297 334 46460
297 336 57070
297 359 84260
297 374 21050
297 382 33980
297 387 44200
297 393 84030
297 459 57080
297 460 17240
297 464 90700
297 471 22640
297 474 6560
298 299 31690
298 342 23760
298 362 35560
298 365 29120
298 434 8840
298 464 5830
298 481 65480
299 300 25180
299 350 14120
299 353 4730
299 362 12810
299 431 77000
299 440 65020
300 301 87090
300 308 83200
300 315 90150
300 441 7280
300 469 88390
300 479 670
300 493 76230
301 302 22210
301 411 98240
301 474 52310
301 475 32730
302 303 41710
302 307 20090
302 341 7220
302 381 6010
302 397 30690
302 421 83930
302 457 80620
302 485 25020
302 492 29600
303 304 73170
303 406 2400
303 422 42300
303 428 35110
303 443 68570
303 462 28020
303 465 70980
303 471 5080
303 484 52390
304 305 56000
304 331 78530
304 346 66950
304 365 7320
304 368 50430
304 371 97520
304 374 8400
304 378 59960
304 380 31510
304 411 62190
304 479 4270
305 306 94550
305 322 29030
305 329 64960
305 355 62560
305 405 42510
305 407 8200
